ZdcId;ZdCXEpsg2154;ZdCYEpsg2154;liftReason;liftStatus;liftMode;liftId;LiftPrivateId;liftSituation;liftDirection;liftStateUpdate;LiftState;ZdcName;ZdcCentroid
69647;648262;6849412;;available;RapidTransit;472;PMR1;voirie salle des billets quai 1;Saint Remy;2024-04-16T16:09:00+02:00;1;Fontaine Michalon;48.7427510243979,2.2963983362144083
70033;649487;6853550;;available;RapidTransit;309;PMR1 AQ-BOLR;Souterrain - Quai 1;Sud;2024-04-16T16:09:00+02:00;1;Bourg-la-Reine;48.78006366015029,2.312566753948491
70033;649487;6853550;;available;RapidTransit;311;PMR3 AQ-BOLR;Souterrain - Quai 2 Bis;Nord;2024-04-16T16:09:00+02:00;1;Bourg-la-Reine;48.78006366015029,2.312566753948491
70263;650651;6855652;;available;RapidTransit;224;PBS 2;Souterrain - Quai 2;Nord;2024-04-16T16:09:00+02:00;1;Arcueil - Cachan;48.79905791693894,2.328163514621751
70543;651593;6857504;;available;RapidTransit;281;PMR 1 AQ-GEN1;Salle d échange - Quai 1;Sud;2024-04-16T16:09:00+02:00;1;Gentilly;48.81578488434157,2.3407767975789593
71056;651019;6859522;;available;RapidTransit;299;PMR 2 AQ-DENPMR2;Salle d échange - Quai 2;Nord;2024-04-16T16:09:00+02:00;1;Denfert-Rochereau;48.833889696165976,2.332728008192484
71161;651591;6860918;;available;RapidTransit;945;EQ11-A005-000000251;Tête de quai 2 Bas > Niv 0 SA 200;Charles de Gaulle;2024-04-16T16:09:00+02:00;1;Luxembourg;48.84648717963857,2.3403611764537
71410;652780;6864741;;available;RapidTransit;136;2104;Niveau -2 <> Niveau -3;RER B - D Nord;2024-04-16T16:09:00+02:00;1;Gare du Nord;48.880955082573905,2.356137437142568
71410;652780;6864741;;available;RapidTransit;139;2107;Niveau -2 Eole <> Niveau +1;Niveau +1 Gare Routière;2024-04-16T16:09:00+02:00;1;Gare du Nord;48.880955082573905,2.356137437142568
72652;660077;6870460;;available;RapidTransit;421;2020;Voie 1B;PROVINCE;2024-04-15T22:12:00+02:00;1;Drancy;48.93287739390603,2.4550932250684467
73439;665894;6870681;;available;RapidTransit;465;2209;Quai 3 / voie 1bis /;MITRY;2022-10-21T16:10:00+02:00;1;Sevran - Livry;48.935199399190424,2.5344693500102795
73482;668305;6871723;;available;RapidTransit;466;2211;Quai 1 / voie 1 bis;MITRY;2024-04-16T16:10:00+02:00;1;Vert Galant;48.944692772329894,2.5672997298890348
73491;665135;6872040;;available;RapidTransit;171;2014;Hall <> Quai 1 (PMR non libre service);Aéroport CDG;2024-04-16T16:09:00+02:00;1;Sevran Beaudottes;48.94737931540992,2.523997789713198
73620;651892;6861617;;available;RapidTransit;821;SMI2;Queue quai 2;Sortie St. André des arts (CR212);2024-04-16T16:07:00+02:00;1;Saint-Michel Notre-Dame;48.85279579845919,2.3443834422101286
74265;648491;6853709;;available;RapidTransit;333;E1863/04/01;Passerelle - Quai 2 Bis;Nord;2024-04-16T16:09:00+02:00;1;Sceaux;48.78141486726375,2.2989936497384016
422420;638914;6856511;liftFailure;notavailable;Tramway;549;PBS3;VRD MZH /Surface;mezzanine;2024-04-16T16:09:00+02:00;2;Viroflay Rive Droite;48.80577812424469,2.168263692554061
422420;638914;6856511;liftFailure;notavailable;Tramway;935;PMR 3080;Bâtiment Voyageur;Accès Gare;2024-04-16T16:11:00+02:00;2;Viroflay Rive Droite;48.80577812424469,2.168263692554061
63923;639143;6855957;;available;Tramway;1032;393215 - ASC.PMR 4024;Voie V.1B V.1 Quai C;Province;2024-04-16T16:09:00+02:00;1;Viroflay Rive Gauche;48.8008175765801,2.1714606334807907
72285;652840;6870139;;available;Tramway;320;PMR2 AQ-SDPPA2;Salle d échange - Quai;Saint-Denis - Université;2024-04-16T16:08:00+02:00;1;Saint-Denis - Porte de Paris;48.929501064881705,2.356355572635658
72037;661799;6866187;;available;Tramway;358;1063;Quai 3;Paris;2024-04-16T16:10:00+02:00;1;Bondy;48.89455680358854,2.4789808287235164
72646;663031;6870332;;available;Tramway;470;2203;Quai B / voies 5/6;Paris;2024-04-16T16:10:00+02:00;1;Aulnay-sous-Bois;48.931902897650815,2.4954222267560406
426083;655460;6872912;;available;Tramway;656;PMR 2277;Paso / Quai 2;EPINAY SUR SEINE;2024-04-16T16:11:00+02:00;1;Stains la Cerisaie;48.95462325633752,2.3918206507861797
426083;655460;6872912;;available;Tramway;659;PMR 2275;Parvis / Paso;BOURGET(LE)/ EPINAY SUR SEINE;2024-04-16T16:11:00+02:00;1;Stains la Cerisaie;48.95462325633752,2.3918206507861797
426093;656904;6871702;;available;Tramway;644;PMR 2281;Quai 2 / Voie 2;EPINAY SUR SEINE;2024-04-16T16:11:00+02:00;1;Dugny - La Courneuve;48.943841088897756,2.411660365715569
65227;650785;6873371;;available;Tramway;623;PMR 2256;Côté BV T11 Quai 2;EPINAY SUR SEINE;2024-04-16T16:11:00+02:00;1;Épinay - Villetaneuse;48.95840983032866,2.3279346256054603
72396;651821;6873542;;available;Tramway;662;PMR 2260;Quai 1;BOURGET(LE);2024-04-16T16:11:00+02:00;1;Villetaneuse Université;48.96002592665349,2.3420618145833942
72787;653865;6873792;;available;Tramway;614;PMR 2266;Paso / Quai Central;BOURGET(LE) / EPINAY SUR SEINE;2024-04-16T16:11:00+02:00;1;Pierrefitte - Stains;48.96242384182898,2.3699464715911707
72787;653865;6873792;;available;Tramway;617;PMR 2267;RER D/Passerelle/Paso;Quai T11 / RER D;2024-04-16T16:11:00+02:00;1;Pierrefitte - Stains;48.96242384182898,2.3699464715911707
64566;631894;6866585;;available;Tramway;160;3088;Bureau de Vente <> Quai 2;Noisy-le-Roi;2024-04-16T16:09:00+02:00;1;Fourqueux - Bel Air;48.89566673429596,2.07107538610643
64589;633666;6866974;;available;Tramway;218;AQ-SGLPMR2;Salle d échange - Quai 2 / 4;Est;2024-04-16T16:09:00+02:00;1;Saint-Germain-en-Laye;48.899349756240305,2.0951814549394174
60915;650909;6841297;;available;Tramway;846;PMR 4101;QUAI 1;PARIS;2024-04-16T16:11:00+02:00;1;Épinay-sur-Orge;48.66997084503815,2.3333257057943495
63244;645544;6847442;;available;Tramway;481;4213;Quai B / voies 1/3;Province (Versailles Chantier);2024-04-16T16:10:00+02:00;1;Massy - Palaiseau;48.72480971626525,2.2596886627663513
71485;644961;6865544;;available;Metro;318;PMR 1 AQ-DEFESP1;Surface - Salle d échange - Quai;La Défense - Grande Arche;2024-04-16T16:07:00+02:00;1;Esplanade de la Défense;48.88755530255573,2.249424305005046
70441;649888;6856847;;available;Metro;1038;ASC 4 - EQ11-A005-000000301;SA200;Voirie – Mezzanine > toutes directions;2024-04-16T16:07:00+02:00;1;Barbara;48.80974606530683,2.3176359734955296
70441;649888;6856847;;available;Metro;1039;ASC 5 - EQ11-A005-000000302;SA200;Voirie – Mezzanine > toutes directions;2024-04-16T16:07:00+02:00;1;Barbara;48.80974606530683,2.3176359734955296
70441;649888;6856847;;available;Metro;1040;ASC 1 - EQ11-A005-000000305;CR212;Bagneux – Lucie Aubrac;2024-04-16T16:07:00+02:00;1;Barbara;48.80974606530683,2.3176359734955296
70441;649888;6856847;;available;Metro;1042;ASC 7 - EQ11-A005-000000304;SA217;Voirie – Mezzanine > toutes directions;2024-04-16T16:07:00+02:00;1;Barbara;48.80974606530683,2.3176359734955296
71597;654010;6859852;;available;Metro;776;QDLG1;Salle d'échange-Quai 1;Etoile;2024-04-16T16:07:00+02:00;1;Quai de la Gare;48.837077787012596,2.3734371974298094
71785;659092;6862624;;available;Metro;743;MMON ASC 3;CR 205 - voirie;CR 205 - voirie;2024-04-16T16:08:00+02:00;1;Mairie de Montreuil;48.862349112606985,2.4424046971684503
71199;648514;6861244;;available;Metro;375;LMPGAS1;Salle d'échange - Quai 1;Charles de Gaulle - Etoile;2024-04-16T16:08:00+02:00;1;La Motte-Picquet - Grenelle;48.849180359811044,2.298395515232863
71432;651477;6865158;;available;Metro;806;CABINEASC ABB 1;Quai 1, palier intermédiaire, SA 200;Mairie d'Issy, Aubervilliers;2024-04-16T16:08:00+02:00;1;Abbesses;48.88460816520312,2.3383237146333835
71432;651477;6865158;;available;Metro;809;CABINEASC ABB 2;Quai 1, palier intermédiaire, SA 200;Mairie d'Issy, Aubervilliers;2024-04-16T16:08:00+02:00;1;Abbesses;48.88460816520312,2.3383237146333835
72491;654389;6867764;;available;Metro;1063;ASC 01 - EQ11-A005-000000286;Quai direction Mairie d'Aubervilliers / ligne de contrôle;Mairie d'Aubervilliers;2024-04-16T16:08:00+02:00;1;Aimé Césaire;48.90825574689369,2.377751019195676
72491;654389;6867764;;available;Metro;1065;ASC 03 - EQ11-A005-000000288;Voirie / Comptoir d'information;Sortie 1;2024-04-16T16:08:00+02:00;1;Aimé Césaire;48.90825574689369,2.377751019195676
72524;654660;6868403;;available;Metro;1060;ASC 04 - EQ11-A005-000000292;Quai Direction Paris / ligne de contrôle - Nord;Mairie d'Issy;2024-04-16T16:08:00+02:00;1;Mairie d'Aubervilliers;48.91402109355234,2.38137969523255
74041;653500;6867580;;available;Metro;722;F POP PBS3;Salle d'accès et voirie;Sortie ou les 2 directions (Mairie d'Issy - Front Populaire);2024-04-16T16:08:00+02:00;1;Front Populaire;48.9065375130358,2.36564350156231
72240;647721;6869487;;available;Metro;371;APMR1;Salle d'échange - Quai 1;Les Courtilles;2024-04-16T16:08:00+02:00;1;Les Agnettes;48.92324251608995,2.2865749578517773
72358;653463;6871990;;available;Metro;322;PMR1 AQ-SDUN1;Salle d échange - Quai;Sortie Uniquement;2024-04-16T16:08:00+02:00;1;Saint-Denis - Université;48.94619108487174,2.364654707013196
72358;653463;6871990;;available;Metro;323;PMR2 AQ-SDUN2;Salle d échange - Quai;Saint-Denis - Porte de Paris;2024-04-16T16:08:00+02:00;1;Saint-Denis - Université;48.94619108487174,2.364654707013196
71324;650465;6863545;;available;Metro;265;MAD ASC_00003;Niveau Intermédiaire - Quai 1;Olympiades;2024-04-16T16:08:00+02:00;1;Madeleine;48.870025864342686,2.324712501778891
71607;654587;6860063;;available;Metro;241;BCY ASC_00001;Surface - Salle d échange;;2024-04-16T16:08:00+02:00;1;Bercy;48.83901624451493,2.381275335129965
71607;654587;6860063;;available;Metro;243;BCY ASC_00003;Salle d échange - Quai 1;Olympiades;2024-04-16T16:08:00+02:00;1;Bercy;48.83901624451493,2.381275335129965
72168;651207;6868264;;available;Metro;1011;EQ11-A005-000000276;QX141;;2024-04-16T16:08:00+02:00;1;Mairie de Saint-Ouen;48.91251861388204,2.3342850030689686
72168;651207;6868264;;available;Metro;1013;EQ11-A005-000000278;QX142;;2024-04-16T16:08:00+02:00;1;Mairie de Saint-Ouen;48.91251861388204,2.3342850030689686
71828;656092;6863328;;available;Metro;758;PEL2;Accès rez de voirie;Salle d'accès puis escalier pour L3bis;2024-04-16T16:07:00+02:00;1;Pelleport;48.8684826000435,2.4014420593569095
71900;654660;6864438;;available;Metro;698;BUT1;CR202,CR206,CR208;CR202 SORTIE, CR206 LOUIS BLANC, CR208 PSG;2024-04-16T16:07:00+02:00;1;Buttes Chaumont;48.87836539417017,2.3818032240759908
71900;654660;6864438;;available;Metro;701;BUT2;CR202,CR206,CR208;CR202 SORTIE, CR206 LOUIS BLANC, CR208 PSG;2024-04-16T16:07:00+02:00;1;Buttes Chaumont;48.87836539417017,2.3818032240759908
71911;655882;6864571;;available;Metro;773;PSG2;SA200,CR204;SA200 SORTIE, CR204 LOUIS BLANC;2024-04-16T16:07:00+02:00;1;Pré-Saint-Gervais;48.87964630838671,2.3984503452170656
72286;647527;6870300;;available;Tramway;369;CPMR1;Salle d'échange - Quai 1;Terminus;2024-04-16T16:08:00+02:00;1;Asnières - Gennevilliers Les Courtilles;48.93053743460488,2.2838270600573125
424396;655233;6857258;;available;RapidTransit;1084;545301 - ASC.PMR 4600;Voie 2 - Quai 2;Paris;2024-04-16T16:09:00+02:00;1;Ivry-sur-Seine;48.81383556300884,2.390371385612401
60536;648894;6837513;;available;RapidTransit;1096;545202 - ASC.PMR 4615;Voie 1bis - Quai 2;Province;2024-04-16T16:09:00+02:00;1;Saint-Michel-sur-Orge;48.63577967386309,2.306413995159187
60987;652219;6841929;;available;RapidTransit;1102;545236 - ASC.PMR 4573;Quai Bâtiment Voyageurs;;2024-04-16T16:09:00+02:00;1;Savigny-sur-Orge;48.6757534258036,2.35104465148776
69487;640111;6855786;;available;RapidTransit;1066;393173 - ASC.PMR 4570;Quai 1 Voie 1;Paris;2024-04-16T16:09:00+02:00;1;Chaville - Vélizy;48.799370363371736,2.1846625909276614
69677;653768;6849863;;;RapidTransit;1128;ASC01/ASC03 - EQ11-A005-000000364/EQ11-A005-000000366;salle d'accueil / transit / mezzanine / quai;Saint-Denis-Pleyel;;;Pont de Rungis Aéroport d'Orly;48.74722501435746,2.371224005318751
69852;656663;6851805;;available;RapidTransit;894;PMR 4532;Accès Passerelle;Paris / Province;2024-04-16T16:11:00+02:00;1;Choisy-le-Roi;48.764891736689336,2.4103985841267215
71016;645961;6859114;;available;RapidTransit;71;4519;Salle d'échange <> Quai A;Versailles RG / St Quentin / Chaville Vélizy;2024-04-16T16:11:00+02:00;1;Issy Val de Seine;48.829816302035745,2.2638780990371616
71016;645961;6859114;;available;RapidTransit;939;ASCENSEUR AQ-T2ISPMR;3, rue Rouget de Lisle - 92130 - Issy-les-Moulineaux;La Défense - Issy - Val de Seine;2024-04-16T16:09:00+02:00;1;Issy Val de Seine;48.829816302035745,2.2638780990371616
71150;646992;6860946;;available;RapidTransit;941;PMR 4544;Voie 2 (côté invalides);Paris;2024-04-16T16:11:00+02:00;1;Javel;48.84637705869549,2.2776933665306247
71229;646791;6862070;;available;RapidTransit;20;4510;Hall <> Voie 1;Invalides / Brétigny / Massy / Rungis;2024-04-16T16:09:00+02:00;1;Boulainvilliers;48.85646848002983,2.274813962259662
71274;649654;6862627;liftFailure;notavailable;RapidTransit;68;4516;Salle d'échange <> Quai A;St Quentin / Pontoise / Argenteuil;2024-04-16T16:11:00+02:00;2;Invalides;48.861707596021866,2.3137658278642177
71286;646646;6862990;;available;RapidTransit;14;4504;Hall <> Voie 2;Pontoise / Argenteuil;2024-04-16T16:09:00+02:00;1;Avenue Henri Martin;48.86472985953426,2.272722383924102
71321;646801;6863558;;available;RapidTransit;13;4503;Hall <> Quai Central;Pontoise / Invalides / Brétigny / Massy / Rungis;2024-04-16T16:09:00+02:00;1;Avenue Foch;48.86985055745309,2.27476398723021
71453;648478;6865241;;available;RapidTransit;142;4526;Bureau de Vente <> Quai B;Invalides / Brétigny / Massy / Rungis;2024-04-16T16:09:00+02:00;1;Péreire Levallois;48.88512157400825,2.2974203464098655
71545;649689;6866263;;available;RapidTransit;155;4528;Rue <> Bureau de vente <> Quai B;Invalides / Brétigny / Massy / Rungis;2024-04-16T16:09:00+02:00;1;Porte de Clichy;48.894407769881894,2.313812198503361
71545;649689;6866263;;available;RapidTransit;993;EQ11-A005-000000262;CR215;;2022-03-01T15:11:00+01:00;1;Porte de Clichy;48.894407769881894,2.313812198503361
71545;649689;6866263;;available;RapidTransit;994;EQ11-A005-000000263;CR224;;2024-04-16T16:08:00+02:00;1;Porte de Clichy;48.894407769881894,2.313812198503361
71545;649689;6866263;;available;RapidTransit;1003;EQ11-A005-000000261;SA210;;2024-04-16T16:08:00+02:00;1;Porte de Clichy;48.894407769881894,2.313812198503361
71572;654245;6859039;;available;RapidTransit;18;4508;Hall <> Quai E/F;Dourdan / Etampes / Rungis / Massy / Versailles Chantiers;2024-04-16T16:09:00+02:00;1;Bibliothèque François Mitterrand;48.82978311101585,2.3767261048261776
71572;654245;6859039;liftFailure;notavailable;RapidTransit;244;BIB ASC_00001;Surface - Salle d'échange Accès Supérieur;;2024-04-16T16:08:00+02:00;2;Bibliothèque François Mitterrand;48.82978311101585,2.3767261048261776
72126;650208;6867338;;available;RapidTransit;1008;EQ11-A005-000000273;SA200;;2024-04-16T16:08:00+02:00;1;Saint-Ouen;48.9041150870922,2.3207643299091036
73844;647954;6862099;;available;RapidTransit;912;PMR 4542;QUAI B;INVALIDES;2024-04-16T16:11:00+02:00;1;Champ de Mars Tour Eiffel;48.85682427724675,2.290660089152501
60309;661142;6834947;;available;RapidTransit;889;PMR 5044;Accès Gare Routière;Accès Gare Routière;2024-04-16T16:11:00+02:00;1;Corbeil-Essonnes;48.613550738712455,2.4728647066974614
60422;659572;6836071;;available;RapidTransit;1088;681395 - ASC.PMR 5018;Voie 1 - Quai 1;Corbeil-Essonnes;2024-04-16T16:09:00+02:00;1;Le Bras de Fer;48.623564757581164,2.4514613345046317
62003;672293;6826673;;available;RapidTransit;1029;682179 - ASC.PMR 5051;Quai 2;Paris;2024-04-16T16:09:00+02:00;1;Le Mée;48.53969748138287,2.6246664119998058
62176;670057;6829500;;available;RapidTransit;1027;682161 - ASC.PMR 5054;Sortie BV;Paris / Province;2024-04-16T16:09:00+02:00;1;Cesson;48.56502807555105,2.594180076728953
62290;669294;6832948;;available;RapidTransit;1069;682187 - ASC.PMR 5055;Voie 2/2B - Quai 1;Paris;2024-04-16T16:09:00+02:00;1;Savigny-le-Temple - Nandy;48.596007841765456,2.5835928317201606
62412;668216;6836517;liftFailure;notavailable;RapidTransit;82;5009;RER D - Passerelle <> Quais 1 & 1Bis;Melun;2024-01-11T09:10:00+01:00;2;Lieusaint - Moissy;48.628058858740964,2.568709896402546
62558;666715;6840942;;available;RapidTransit;560;PMR 5030;Voies A/2B;Paris;2024-04-16T16:11:00+02:00;1;Combs-la-Ville - Quincy;48.66778487672751,2.5479989408054697
65582;655374;6875343;;available;RapidTransit;547;2004;Quai 1;Province;2024-04-16T16:11:00+02:00;1;Garges - Sarcelles;48.97647694788361,2.390390130223988
69450;665335;6888958;;available;RapidTransit;969;PMR 2293;Quai 2;Paris;2024-04-16T16:11:00+02:00;1;Survilliers - Fosses;49.099510915617635,2.525339834862468
69950;658490;6852585;;available;RapidTransit;511;5101;Quai;PARIS/PROVINCE;2024-04-16T16:11:00+02:00;1;Créteil Pompadour;48.772026915679575,2.4351782110030453
69950;658490;6852585;;available;RapidTransit;513;5104;Passerelle piétonne;;2024-04-16T16:11:00+02:00;1;Créteil Pompadour;48.772026915679575,2.4351782110030453
69950;658490;6852585;;available;RapidTransit;1106;608802 - ASC.PMR 5200;Quai 2;Province;2024-04-16T16:09:00+02:00;1;Créteil Pompadour;48.772026915679575,2.4351782110030453
72206;652479;6868911;;available;RapidTransit;172;2109;Passerelle <> Quai 1;Paris / RER D Sud;2024-04-16T16:09:00+02:00;1;Stade de France Saint-Denis;48.91843189173279,2.351566456614407
73625;657926;6855849;;available;RapidTransit;543;5106;Accès E4;Sortie Alfortville;2024-04-16T16:11:00+02:00;1;Maisons-Alfort - Alfortville;48.801345273254526,2.4271820162822983
73625;657926;6855849;;;RapidTransit;903;PMR 5108;BV;Intérieur BV;;;Maisons-Alfort - Alfortville;48.801345273254526,2.4271820162822983
67839;674288;6855085;;available;RapidTransit;157;1025;Souterrain <> Quai;Tournan;2024-04-16T16:09:00+02:00;1;Roissy-en-Brie;48.79533410710234,2.649985312088439
67897;671919;6856304;;available;RapidTransit;348;1054;Quai C/D;Paris;2024-04-16T16:10:00+02:00;1;Émerainville - Pontault-Combault;48.80619845348568,2.6176565032325385
71935;662330;6863578;;available;RapidTransit;159;1027;Souterrain <> Voies C/D;Villiers / Tournan;2024-04-16T16:09:00+02:00;1;Rosny-sous-Bois;48.87112586448625,2.4864542950096546
72041;660469;6866448;;available;RapidTransit;112;1017;Rue <> Souterrain;;2024-04-16T16:09:00+02:00;1;Noisy-le-Sec;48.89682360062214,2.460817354843202
72041;660469;6866448;;available;RapidTransit;116;1021;Souterrain <> Quai 4;Province;2024-04-16T16:09:00+02:00;1;Noisy-le-Sec;48.89682360062214,2.460817354843202
72421;656095;6866548;;available;RapidTransit;875;PMR 1069;Voies C/D;PROVINCE;2024-04-16T16:11:00+02:00;1;Pantin;48.89743941432851,2.4011500589773282
73278;665227;6864879;;available;RapidTransit;350;1052;Voies C/D;Paris;2024-04-16T16:10:00+02:00;1;Gagny;48.88298852502472,2.5258408817147933
67625;682296;6848812;;available;LocalTrain;178;1034;Souterrain <> Parking;Paris / Province;2024-04-16T16:09:00+02:00;1;Tournan;48.73918504345026,2.7592568747269577
478505;654683;6843436;;available;LocalTrain;73;4550;Sortie Mairie;;2024-04-16T16:11:00+02:00;1;Juvisy;48.68948528457435,2.384349407675193
61218;676700;6796441;;available;LocalTrain;594;PMR 5202;Quai 2 Voie 2;Paris;2024-04-16T16:11:00+02:00;1;Nemours Saint-Pierre;48.26788861478881,2.6859938415851614
61414;695775;6808854;liftFailure;notavailable;LocalTrain;958;PMR 5210;Parvis;Accès gare;2024-04-16T16:11:00+02:00;2;Montereau;48.37997293651379,2.9429399397127165
61414;695775;6808854;;available;LocalTrain;961;PMR 5213;Quai 5;Paris;2024-04-16T16:11:00+02:00;1;Montereau;48.37997293651379,2.9429399397127165
63955;613012;6856492;;available;LocalTrain;98;4050;Hall <> Quai A;Dreux;2024-04-16T16:11:00+02:00;1;Montfort-l'Amaury - Méré;48.80263340839057,1.8156354836934852
70505;646591;6857294;;available;LocalTrain;599;PMR 4011;Côté PARVIS-Accès Passerelle;Paris / Province;2024-04-16T16:11:00+02:00;1;Clamart;48.813501355636845,2.2726878517936817
73718;640425;6856405;;available;LocalTrain;526;4021;HALL;HALL / SOUTERRAIN;2024-04-16T16:11:00+02:00;1;Chaville Rive Gauche;48.80496621901271,2.188850564632562
65910;646087;6876959;;available;LocalTrain;921;PMR 2042;QUAI 1 BV;Province;2024-04-16T16:11:00+02:00;1;Ermont Halte;48.99029585216023,2.263326598927547
66063;645809;6877648;;available;LocalTrain;1080;276592 - ASC.PMR 2048;Voie B - Opposé Bâtiment Voyageur;Paris;2024-04-16T16:09:00+02:00;1;Gros Noyer Saint-Prix;48.996467737664325,2.259439903998585
66079;653862;6877471;;available;LocalTrain;566;PMR 2061;Voie 2 / BV;Paris;2024-04-16T16:11:00+02:00;1;Sarcelles - Saint-Brice;48.9955048636353,2.369504332721309
66659;636246;6881904;;available;LocalTrain;494;2513;Bureau de vente <> Quai 2;Paris Nord / RER C Sud;2024-04-16T16:10:00+02:00;1;Saint-Ouen-l'Aumône Liesse;49.033857284473044,2.128122080856142
64949;626695;6871546;;available;LocalTrain;943;PMR 3554;Quai 2;Province;2024-04-16T16:11:00+02:00;1;Villennes-sur-Seine;48.93970499689796,1.9993140213092682
65063;645564;6872149;;available;LocalTrain;496;3531;QUAI 21/22 VOIES 1BIS/2;PARIS;2024-04-16T16:10:00+02:00;1;Argenteuil;48.947000798257974,2.256799272108064
65063;645564;6872149;;available;LocalTrain;498;3533;QUAI 24 VOIE C/E;PARIS;2024-04-16T16:10:00+02:00;1;Argenteuil;48.947000798257974,2.256799272108064
65669;646620;6875848;;available;LocalTrain;402;2023;Voie 1;Paris;2024-04-16T16:10:00+02:00;1;Ermont - Eaubonne;48.9803505000365,2.2707493528441973
65691;625532;6876183;;available;LocalTrain;834;PMR 3557;QUAI 3;Paris;2024-04-16T16:11:00+02:00;1;Vernouillet - Verneuil;48.9812654927877,1.9826241328962695
65931;605118;6877335;liftFailure;notavailable;LocalTrain;97;3574;Passerelle <> Parking Gare Routière;;2024-04-16T16:11:00+02:00;2;Mantes-la-Jolie;48.98893390153556,1.7035160294352776
65985;623544;6877454;;available;LocalTrain;691;3551;Parking / Côté BV;Accès GARE;2024-04-16T16:11:00+02:00;1;Les Clairières de Verneuil;48.99246009798325,1.9552376276505523
66095;634015;6877837;;available;LocalTrain;41;3562;Souterrain <> Quais Voies B/C;Paris / Pontoise / Boissy / Gisors / Mantes;2024-04-16T16:10:00+02:00;1;Conflans Sainte-Honorine;48.99706429282838,2.098249436481265
66816;633835;6883362;;available;LocalTrain;149;2506;Voies 11/12;Paris Nord / RER C Sud / Persan-Beaumont / Creil;2024-04-16T16:09:00+02:00;1;Pontoise;49.04672239071523,2.0949243691543806
66816;633835;6883362;;available;LocalTrain;153;2510;Voies 19/20;Paris Saint-Lazare / Gisors;2024-04-16T16:09:00+02:00;1;Pontoise;49.04672239071523,2.0949243691543806
67056;628886;6886596;;available;LocalTrain;569;PMR 3576;côté voies 1 et 3;Province;2024-04-16T16:11:00+02:00;1;Boissy-l'Aillerie;49.075269562411265,2.0266880061936647
72287;645828;6870371;;available;LocalTrain;937;PMR 3528;Quai 1;Province;2024-04-16T16:11:00+02:00;1;Le Stade;48.93103506785668,2.260630674728849
422067;642464;6862107;;available;LocalTrain;458;3206;Sortie côté  rue PIERRIER (Accès Parking);;2024-04-16T16:10:00+02:00;1;Le Val d'Or;48.85642930763446,2.215839956095826
63989;637725;6856591;;available;LocalTrain;475;3066;Quai B / Voie 1;Versailles;2024-04-16T16:10:00+02:00;1;Montreuil;48.80638384094953,2.152064012255817
64341;635630;6862696;;available;LocalTrain;1046;382457 - ASC.PMR 3098;VOIE 2 QUAI 1;PARIS;2024-04-16T16:09:00+02:00;1;Louveciennes;48.86107939626443,2.1226172098804708
