ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRPublicCode;ArRXEpsg2154;ArRYEpsg2154;ZdAId;ArRGeopoint;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone
411416;1096359-1119815;2015-01-26T00:00:00+01:00;2019-03-13T15:00:48+01:00;Gare de Pierrefitte Stains;rail;-;653994;6873942;43179;48.96378193160428, 2.3716994640044335;Pierrefitte-sur-Seine;93059;partial;unknown;unknown;
41223;1095936-1533687;2014-12-29T00:00:00+01:00;2019-03-13T14:18:48+01:00;Gare de la Verrière;rail;-;622299;6851083;43147;48.7551805815027, 1.943054115782803;La Verrière;78644;partial;unknown;unknown;
471761;1077519-1533689;2019-03-07T19:02:53+01:00;2019-03-13T14:10:22+01:00;Persan - Beaumont;rail;6;647288;6894437;43178;49.14754099372546, 2.277551297014651;Persan;95487;partial;unknown;unknown;5
472873;1082058-1533689;2019-03-07T20:54:14+01:00;2019-03-13T14:10:22+01:00;Persan - Beaumont;rail;10;647273;6894414;43178;49.1473329814925, 2.277348609581307;Persan;95487;partial;unknown;unknown;5
411371;1095724-1095720;2015-01-26T00:00:00+01:00;2019-03-13T12:16:10+01:00;Gare de la Ferté Milon;rail;-;708801;6897772;411372;49.17963211689134, 3.1206994062281823;La Ferté-Milon;02307;partial;unknown;unknown;
470938;1074299-1095697;2019-03-07T18:09:12+01:00;2019-03-13T12:13:12+01:00;La Ferté-Alais;rail;2;652129;6820781;43142;48.48551992049965, 2.3521787628930992;Baulne;91047;partial;unknown;unknown;5
471549;1076668-1533668;2019-03-07T18:46:35+01:00;2019-03-13T11:55:14+01:00;La Courneuve - Aubervilliers;rail;1B;655016;6869554;43140;48.924396356522145, 2.386114684555789;La Courneuve;93027;partial;unknown;unknown;3
471178;1075223-45761;2019-03-07T18:22:35+01:00;2019-03-13T11:43:35+01:00;Moulin Galant;rail;1;661168;6832063;45761;48.58761075061566, 2.4734782751301747;Corbeil-Essonnes;91174;partial;unknown;unknown;5
471196;1075293-1119765;2019-03-07T18:23:44+01:00;2019-03-13T11:36:05+01:00;Moret - Veneux-les-Sablons;rail;5;685231;6808584;47130;48.377389734764556, 2.8005492377800163;Moret-Loing-et-Orvanne;77316;partial;unknown;unknown;5
471320;1075763-1095310;2019-03-07T18:31:04+01:00;2019-03-13T11:32:56+01:00;Jouy;rail;1;593442;6824254;411498;48.50977179968619, 1.5572578124609415;Jouy;28201;partial;unknown;unknown;
470744;1073567-45346;2019-03-07T18:00:14+01:00;2019-03-13T11:29:10+01:00;Javel;rail;2;647021;6861030;45346;48.847134848390596, 2.2780780447795834;Paris 15e;75115;partial;unknown;unknown;1
472155;1079124-43167;2019-03-07T19:38:29+01:00;2019-03-13T11:20:30+01:00;Montreuil;rail;2;637793;6856543;43167;48.805958735889405, 2.152996839071739;Versailles;78646;partial;unknown;unknown;4
471290;1075651-1274428;2019-03-07T18:29:19+01:00;2019-03-13T11:06:44+01:00;Issou - Porcheville;rail;2;610985;6876175;46975;48.979343645416684, 1.7839147208932251;Issou;78314;partial;unknown;unknown;5
473015;1082636-1274428;2019-03-07T21:10:33+01:00;2019-03-13T11:06:44+01:00;Issou - Porcheville;rail;1;610974;6876167;46975;48.97927019300906, 1.783766150577883;Issou;78314;partial;unknown;unknown;5
41380;1094454-1094464;2014-12-29T00:00:00+01:00;2019-03-13T09:59:43+01:00;Gare de Héricy;rail;-;682307;6815855;47145;48.442730275991245, 2.7607683057743353;Héricy;77226;partial;unknown;unknown;
411424;1092854-1092857;2015-01-26T00:00:00+01:00;2019-03-12T17:31:26+01:00;Gare de Groslay;rail;-;652685;6876246;43133;48.98440436488566, 2.3535660707172514;Groslay;95288;partial;unknown;unknown;
41230;1092233-1092213;2014-12-29T00:00:00+01:00;2019-03-12T16:10:34+01:00;Gare de Gazeran;rail;-;609594;6836908;46832;48.62604414998818, 1.7732479546226463;Gazeran;78269;partial;unknown;unknown;
471264;1075565-1092213;2019-03-07T18:27:54+01:00;2019-03-12T16:09:33+01:00;Gazeran;rail;1;609625;6836904;46832;48.626008008554045, 1.7736694855530504;Gazeran;78269;partial;unknown;unknown;5
473018;1082648-1119613;2019-03-07T21:10:53+01:00;2019-03-12T16:07:02+01:00;Garges - Sarcelles;rail;1;655275;6875270;43251;48.97581365508948, 2.3890455181724746;Garges-lès-Gonesse;95268;partial;unknown;unknown;4
472380;1080035-46286;2019-03-07T20:00:42+01:00;2019-03-12T14:39:48+01:00;Créteil Pompadour;rail;2B;658481;6852470;46286;48.77099206598426, 2.435066948252013;Créteil;94028;partial;unknown;unknown;3
41172;1091432-1091431;2014-12-29T00:00:00+01:00;2019-03-12T14:32:28+01:00;Gare de Courbevoie;rail;-;644955;6866774;43118;48.89862010999032, 2.2491897532418434;Courbevoie;92026;partial;unknown;unknown;
470814;1073828-1091431;2019-03-07T18:03:22+01:00;2019-03-12T14:32:10+01:00;Courbevoie;rail;1;644963;6866773;43118;48.8986072625585, 2.2492922420335058;Courbevoie;92026;partial;unknown;unknown;3
41170;1091307-1091306;2014-12-29T00:00:00+01:00;2019-03-12T12:38:41+01:00;Gare de Conflans Sainte-Honorine;rail;-;634048;6877832;47447;48.99702277467495, 2.098707987378849;Conflans-Sainte-Honorine;78172;partial;unknown;unknown;
41224;1091136-1091130;2014-12-29T00:00:00+01:00;2019-03-12T11:51:17+01:00;Gare de Coignières;rail;-;620691;6849834;47932;48.74374804250725, 1.921423841650919;Coignières;78168;partial;unknown;unknown;
41206;1091039-1091057;2014-12-29T00:00:00+01:00;2019-03-12T11:35:07+01:00;Gare de Clamart;rail;-;646713;6857371;43111;48.81420399066038, 2.274350385359044;Clamart;92023;partial;unknown;unknown;
472344;1079892-43072;2019-03-07T19:57:08+01:00;2019-03-11T19:56:06+01:00;Paris Austerlitz;rail;3;653663;6860225;43072;48.840407344862946, 2.3686692784549614;Paris 13e;75113;partial;unknown;unknown;1
472516;1080587-1119719;2019-03-07T20:14:53+01:00;2019-03-11T19:45:04+01:00;Haussmann Saint-Lazare;rail;31;650762;6864099;58718;48.87503062363055, 2.328696962554628;Paris 9e;75109;partial;unknown;unknown;1
472338;1079868-1090150;2019-03-07T19:56:33+01:00;2019-03-11T19:27:18+01:00;Paris Est;rail;27;653168;6864480;470519;48.878636315602314, 2.36145651079957;Paris 10e;75110;partial;unknown;unknown;1
471326;1075787-1090150;2019-03-07T18:31:27+01:00;2019-03-11T19:26:57+01:00;Paris Est;rail;16;653084;6864472;470519;48.87855825952141, 2.3603121239320752;Paris 10e;75110;partial;unknown;unknown;1
471309;1075723-1090150;2019-03-07T18:30:27+01:00;2019-03-11T19:26:57+01:00;Paris Est;rail;7;653031;6864500;470519;48.87880619266473, 2.3595864176687784;Paris 10e;75110;partial;unknown;unknown;1
471134;1075057-1090150;2019-03-07T18:20:06+01:00;2019-03-11T19:26:57+01:00;Paris Est;rail;18;653101;6864479;470519;48.87862244694912, 2.3605431316211543;Paris 10e;75110;partial;unknown;unknown;1
471559;1076703-1090150;2019-03-07T18:47:17+01:00;2019-03-11T19:26:57+01:00;Paris Est;rail;2;652992;6864494;470519;48.878749390591075, 2.3590553473017857;Paris 10e;75110;partial;unknown;unknown;1
471186;1075255-999450;2019-03-07T18:23:06+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;21;652863;6864909;462394;48.882471938230324, 2.357250477410507;Paris 10e;75110;partial;unknown;unknown;1
471950;1078272-999450;2019-03-07T19:18:35+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;11;652775;6864884;462394;48.882240672962226, 2.3560533623346505;Paris 10e;75110;partial;unknown;unknown;1
472814;1081814-999450;2019-03-07T20:47:20+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;42;652908;6864834;462394;48.881800777938665, 2.3578723765554455;Paris 10e;75110;partial;unknown;unknown;1
472757;1081580-999450;2019-03-07T20:41:00+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;43;652883;6864834;462394;48.881798949182055, 2.3575315016234892;Paris 10e;75110;partial;unknown;unknown;1
472961;1082420-999450;2019-03-07T21:04:29+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;7;652743;6864891;462394;48.88230127425686, 2.3556162599072334;Paris 10e;75110;partial;unknown;unknown;1
471520;1076552-1347557;2019-03-07T18:44:25+01:00;2019-03-11T19:05:02+01:00;Paris Gare de Lyon;rail;J;654204;6860539;470195;48.843269834673194, 2.376006160291201;Paris 12e;75112;partial;unknown;unknown;1
472888;1082120-1347565;2019-03-07T20:55:57+01:00;2019-03-11T18:44:28+01:00;Paris Montparnasse;rail;27;649660;6859868;43238;48.836896574893125, 2.314174224760206;Paris 15e;75115;partial;unknown;unknown;1
471935;1078212-1347565;2019-03-07T19:17:11+01:00;2019-03-11T18:42:35+01:00;Paris Montparnasse;rail;17;649985;6860208;43238;48.8399795059299, 2.318561789288942;Paris 15e;75115;partial;unknown;unknown;1
470679;1073330-1347565;2019-03-07T17:57:30+01:00;2019-03-11T18:42:35+01:00;Paris Montparnasse;rail;10;649992;6860149;43238;48.83944946154219, 2.318664093275288;Paris 14e;75114;partial;unknown;unknown;1
471723;1077365-43241;2019-03-07T18:59:44+01:00;2019-03-11T18:34:03+01:00;Chaville Rive Droite;rail;1;640419;6857296;43241;48.812978531770774, 2.1886442274699593;Chaville;92022;partial;unknown;unknown;3
41382;1088891-1088898;2014-12-29T00:00:00+01:00;2019-03-11T17:58:16+01:00;Gare de Champagne sur Seine;rail;-;685119;6811906;43106;48.40727849811328, 2.798923810986426;Champagne-sur-Seine;77079;partial;unknown;unknown;
470966;1074405-1088898;2019-03-07T18:10:37+01:00;2019-03-11T17:57:41+01:00;Champagne-sur-Seine;rail;2;685106;6811921;43106;48.40740864757666, 2.798746300369766;Champagne-sur-Seine;77079;partial;unknown;unknown;5
41013;1087926-1347553;2014-12-29T00:00:00+01:00;2019-03-11T15:22:07+01:00;Gare de Bondy;rail;-;661840;6866124;43096;48.893992698167985, 2.479546488612297;Bondy;93010;partial;unknown;unknown;
471881;1077992-1347553;2019-03-07T19:12:43+01:00;2019-03-11T15:21:38+01:00;Bondy;rail;C;661860;6866121;43096;48.89396690163848, 2.4798187067636173;Bondy;93010;partial;unknown;unknown;3
471316;1075749-1087774;2019-03-07T18:30:51+01:00;2019-03-11T15:11:15+01:00;Boissise-le-Roi;rail;2;668382;6825596;45763;48.52983025572774, 2.5717660471406028;Boissise-le-Roi;77040;partial;unknown;unknown;5
41371;1087683-1087754;2014-12-29T00:00:00+01:00;2019-03-11T15:04:51+01:00;Gare de Bois le Roi;rail;-;677202;6819547;47654;48.475789308873715, 2.691554797749249;Bois-le-Roi;77037;partial;unknown;unknown;
471428;1076175-1533677;2019-03-07T18:38:04+01:00;2019-03-11T14:52:45+01:00;Boigneville;rail;2;653953;6804726;43092;48.34121738141202, 2.378571101795667;Boigneville;91069;partial;unknown;unknown;5
411358;1086400-1086379;2015-01-26T00:00:00+01:00;2019-03-11T10:36:02+01:00;Achères Grand Cormier;rail;-;633624;6873210;47915;48.95542433970588, 2.093642444036145;Saint-Germain-en-Laye;78551;partial;unknown;unknown;
471691;1077235-999450;2019-03-07T18:57:05+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;19;652836;6864866;462394;48.882083275040124, 2.3568871031137144;Paris 10e;75110;partial;unknown;unknown;1
470724;1073494-999450;2019-03-07T17:59:25+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;34;652915;6864912;462394;48.882502720719216, 2.357959173829297;Paris 10e;75110;partial;unknown;unknown;1
472950;1082374-999450;2019-03-07T21:03:12+01:00;2019-03-11T19:15:34+01:00;Paris Gare du Nord;rail;9;652759;6864887;462394;48.88226647745895, 2.355834866866061;Paris 10e;75110;partial;unknown;unknown;1
471548;1076664-1347557;2019-03-07T18:46:31+01:00;2019-03-11T19:05:02+01:00;Paris Gare de Lyon;rail;9;654342;6860522;470195;48.84312674565233, 2.3778882276008657;Paris 12e;75112;partial;unknown;unknown;1
470743;1073563-1347557;2019-03-07T18:00:12+01:00;2019-03-11T19:05:02+01:00;Paris Gare de Lyon;rail;23;654411;6860526;470195;48.843167603028476, 2.3788279175701534;Paris 12e;75112;partial;unknown;unknown;1
471299;1075685-1347565;2019-03-07T18:29:52+01:00;2019-03-11T18:42:35+01:00;Paris Montparnasse;rail;4;649979;6860060;43238;48.83864807421824, 2.3184974482792775;Paris 14e;75114;partial;unknown;unknown;1
471794;1077657-1347565;2019-03-07T19:05:45+01:00;2019-03-11T18:42:35+01:00;Paris Montparnasse;rail;6;649965;6860069;43238;48.83872792457918, 2.3183056585909636;Paris 14e;75114;partial;unknown;unknown;1
471566;1076733-1347565;2019-03-07T18:47:46+01:00;2019-03-11T18:42:35+01:00;Paris Montparnasse;rail;2;649981;6860039;43238;48.83845937603562, 2.3185271647565626;Paris 14e;75114;partial;unknown;unknown;1
471521;1076556-1347565;2019-03-07T18:44:29+01:00;2019-03-11T18:42:35+01:00;Paris Montparnasse;rail;5;649973;6860065;43238;48.83869257357542, 2.318415118371598;Paris 14e;75114;partial;unknown;unknown;1
41061;1088913-1119550;2014-12-29T00:00:00+01:00;2019-03-11T18:15:51+01:00;Gare de Changis Saint-Jean;rail;-;701910;6873246;47928;48.959170808536825, 3.0260933827110703;Changis-sur-Marne;77084;partial;unknown;unknown;
470990;1074494-1347553;2019-03-07T18:11:49+01:00;2019-03-11T15:21:38+01:00;Bondy;rail;E;661875;6866104;43096;48.89381491402542, 2.480024808637305;Bondy;93010;partial;unknown;unknown;3
41354;1087657-1119546;2014-12-29T00:00:00+01:00;2019-03-11T14:58:04+01:00;Gare de Buno Gironville;rail;-;654621;6808087;43102;48.371506549990976, 2.387239118592;Buno-Bonnevaux;91121;partial;unknown;unknown;
41128;1087498-45301;2014-12-29T00:00:00+01:00;2019-03-11T14:41:53+01:00;Bibliothèque François Mitterrand;rail;-;654311;6858943;45301;48.82892449014367, 2.3776430532727013;Paris 13e;75113;partial;unknown;unknown;
471383;1076002-1086929;2019-03-07T18:35:05+01:00;2019-03-11T11:39:44+01:00;Maintenon;rail;1;596217;6832784;59302;48.58694198001151, 1.5927638475501251;Maintenon;28227;partial;unknown;unknown;
472979;1082492-1085996;2019-03-07T21:06:33+01:00;2019-03-10T12:21:48+01:00;Montereau;rail;1H;695697;6808819;47910;48.379657538648736, 2.9418868714700865;Montereau-Fault-Yonne;77305;partial;unknown;unknown;5
471515;1076532-1085944;2019-03-07T18:44:05+01:00;2019-03-10T12:15:12+01:00;Champigny-sur-Yonne;rail;1;709596;6802675;411461;48.32432384823499, 3.1294603294126278;Champigny;89074;partial;unknown;unknown;
472569;1080805-1085348;2019-03-07T20:20:44+01:00;2019-03-07T22:46:02+01:00;Cesson;rail;2B;670080;6829495;42516;48.56498416180059, 2.5944921401265875;Cesson;77067;unknown;unknown;unknown;5
472567;1080797-1088858;2019-03-07T20:20:33+01:00;2019-03-07T22:46:02+01:00;Champagne-sur-Oise;rail;2;644756;6893184;47590;49.136062781398095, 2.243015465369067;Champagne-sur-Oise;95134;unknown;unknown;unknown;5
472571;1080813-1106591;2019-03-07T20:20:57+01:00;2019-03-07T22:46:02+01:00;Nanteuil-le-Haudouin;rail;1;684991;6893694;411390;49.142853139797054, 2.7943141532315328;Nanteuil-le-Haudouin;60446;unknown;unknown;unknown;
472572;1080817-1106631;2019-03-07T20:21:01+01:00;2019-03-07T22:46:02+01:00;Melun;rail;2;674511;6825285;47909;48.5273026442213, 2.6547944064360576;Melun;77288;unknown;unknown;unknown;5
472543;1080701-1097346;2019-03-07T20:17:55+01:00;2019-03-07T22:46:02+01:00;Rambouillet;rail;2;613856;6838735;427870;48.643053133479725, 1.830704942140823;Rambouillet;78517;unknown;unknown;unknown;5
472539;1080681-54249;2019-03-07T20:17:25+01:00;2019-03-07T22:46:02+01:00;Les Clairières de Verneuil;rail;A;623529;6877482;54249;48.99271006945974, 1.9550276151461576;Verneuil-sur-Seine;78642;unknown;unknown;unknown;5
472530;1080643-1106553;2019-03-07T20:16:27+01:00;2019-03-07T22:46:02+01:00;Orly Ville;rail;1;656123;6849205;46299;48.74147143270596, 2.4033194351040863;Orly;94054;unknown;unknown;unknown;4
472515;1080583-43084;2019-03-07T20:14:46+01:00;2019-03-07T22:46:02+01:00;Issy;rail;2;645512;6857949;43084;48.81930157528359, 2.2579112966091732;Issy-les-Moulineaux;92040;unknown;unknown;unknown;2
472274;1079605-1099758;2019-03-07T19:49:57+01:00;2019-03-07T22:46:02+01:00;Trilport;rail;2;696317;6873360;47962;48.960183732798384, 2.9497049375057;Trilport;77475;unknown;unknown;unknown;5
472278;1079621-1106659;2019-03-07T19:50:19+01:00;2019-03-07T22:46:02+01:00;Orangis Bois de l'Épine;rail;1;656349;6837520;48489;48.63638868472591, 2.407584829248501;Ris-Orangis;91521;unknown;unknown;unknown;5
472241;1079482-1118687;2019-03-07T19:46:55+01:00;2019-03-07T22:46:02+01:00;Le Vert de Maisons;rail;2M;658272;6854395;464040;48.78829124717109, 2.4320348663636002;Alfortville;94002;unknown;unknown;unknown;3
472227;1079428-1119564;2019-03-07T19:45:28+01:00;2019-03-07T22:46:02+01:00;Combs-la-Ville - Quincy;rail;2B;666671;6840955;45771;48.667899538788575, 2.5474004342334813;Combs-la-Ville;77122;unknown;unknown;unknown;5
472238;1079470-47923;2019-03-07T19:46:37+01:00;2019-03-07T22:46:02+01:00;Bécon les Bruyères;rail;T2;646378;6867495;47923;48.90521923417771, 2.2685005732358334;Courbevoie;92026;unknown;unknown;unknown;3
472203;1079324-1270247;2019-03-07T19:43:01+01:00;2019-03-07T22:46:02+01:00;Houilles - Carrières-sur-Seine;rail;A;640288;6869221;43082;48.92020375015404, 2.1851847795119523;Houilles;78311;unknown;unknown;unknown;4
472350;1079916-1119734;2019-03-07T19:57:43+01:00;2019-03-07T22:46:02+01:00;Meulan - Hardricourt;rail;A;619695;6878992;46897;49.005819053247286, 1.9023559709513962;Hardricourt;78299;unknown;unknown;unknown;5
472346;1079900-1094481;2019-03-07T19:57:19+01:00;2019-03-07T22:46:02+01:00;Houdan;rail;2;597365;6856016;47935;48.79605266580259, 1.6027532099508017;Houdan;78310;unknown;unknown;unknown;5
472345;1079896-1162902;2019-03-07T19:57:13+01:00;2019-03-07T22:46:02+01:00;Gargenville;rail;1;612832;6876549;43129;48.98295945952949, 1.8090667310282948;Gargenville;78267;unknown;unknown;unknown;5
472353;1079928-412186;2019-03-07T19:58:00+01:00;2019-03-07T22:46:02+01:00;Évreux Normandie;rail;B;564674;6881423;411365;49.01844015096441, 1.1497455307833544;Évreux;27229;unknown;unknown;unknown;
472330;1079841-1347559;2019-03-07T19:55:52+01:00;2019-03-07T22:46:02+01:00;Savigny-sur-Orge;rail;2B;652309;6842002;43192;48.676416658006076, 2.35225883188371;Savigny-sur-Orge;91589;unknown;unknown;unknown;4
472080;1078816-1088439;2019-03-07T19:30:57+01:00;2019-03-07T22:46:02+01:00;Dreux;rail;1;580159;6849127;411492;48.73113895542799, 1.3705119944531556;Dreux;28134;unknown;unknown;unknown;
472078;1078808-1119888;2019-03-07T19:30:46+01:00;2019-03-07T22:46:02+01:00;Vulaines-sur-Seine - Samoreau;rail;2;681722;6814485;47136;48.430389105795456, 2.752912193730953;Vulaines-sur-Seine;77533;unknown;unknown;unknown;5
472057;1078712-1095748;2019-03-07T19:28:31+01:00;2019-03-07T22:46:02+01:00;La Ferté-sous-Jouarre;rail;1;709091;6872315;43246;48.950732975250304, 3.1241242139087406;La Ferté-sous-Jouarre;77183;unknown;unknown;unknown;5
472008;1078506-1119800;2019-03-07T19:23:45+01:00;2019-03-07T22:46:02+01:00;Orry-la-Ville - Coye;rail;4;662784;6893306;411421;49.138459960948005, 2.490025988970858;Orry-la-Ville;60482;unknown;unknown;unknown;
472002;1078482-1119538;2019-03-07T19:23:13+01:00;2019-03-07T22:46:02+01:00;Aubergenville Élisabethville;rail;2;615729;6875328;43070;48.972367498319485, 1.8488844760245389;Aubergenville;78029;unknown;unknown;unknown;5
472020;1078556-1099728;2019-03-07T19:24:56+01:00;2019-03-07T22:46:02+01:00;Trie-Château;rail;1;614000;6909858;411338;49.282559746214794, 1.8182116568801583;Trie-Château;60644;unknown;unknown;unknown;
472011;1078518-1097782;2019-03-07T19:23:59+01:00;2019-03-07T22:46:02+01:00;Les Essarts-le-Roi;rail;1;618329;6847413;43229;48.72168065244164, 1.8897559050909787;Les Essarts-le-Roi;78220;unknown;unknown;unknown;5
472168;1079178-1087788;2019-03-07T19:39:42+01:00;2019-03-07T22:46:02+01:00;Boissy-l'Aillerie;rail;3;628787;6886641;46801;49.07566316362919, 2.025325564006676;Boissy-l'Aillerie;95078;unknown;unknown;unknown;5
472181;1079232-1119622;2019-03-07T19:40:52+01:00;2019-03-07T22:46:02+01:00;Laroche - Migennes;rail;1B;738262;6762449;411479;47.9613132796845, 3.51266517683097;Migennes;89257;unknown;unknown;unknown;
472179;1079224-1085954;2019-03-07T19:40:41+01:00;2019-03-07T22:46:02+01:00;Pont-sur-Yonne;rail;1B;714963;6798510;411458;48.28674915324807, 3.201723108071021;Pont-sur-Yonne;89309;unknown;unknown;unknown;
472127;1079010-1347555;2019-03-07T19:35:48+01:00;2019-03-07T22:46:02+01:00;Roissy-en-Brie;rail;A;674324;6855128;46568;48.79572226651303, 2.6504727787536932;Roissy-en-Brie;77390;unknown;unknown;unknown;5
472125;1079002-1100343;2019-03-07T19:35:35+01:00;2019-03-07T22:46:02+01:00;Villeneuve-le-Roi;rail;1B;657830;6849003;46307;48.739768423737374, 2.426551937112127;Villeneuve-le-Roi;94077;unknown;unknown;unknown;4
472140;1079062-412518;2019-03-07T19:36:57+01:00;2019-03-07T22:46:02+01:00;La Borne Blanche;rail;1;664011;6891932;411418;49.126176823064455, 2.5069567908025987;Orry-la-Ville;60482;unknown;unknown;unknown;
472137;1079050-1539931;2019-03-07T19:36:42+01:00;2019-03-07T22:46:02+01:00;La Défense;rail;3;644088;6866143;470549;48.892866603039245, 2.2374409137284346;Puteaux;92062;unknown;unknown;unknown;3
470983;1074466-1094425;2019-03-07T18:11:27+01:00;2019-03-07T22:46:02+01:00;Herblay;rail;1;638686;6877011;47603;48.990099935522935, 2.1621980809003527;Herblay;95306;unknown;unknown;unknown;4
